opcode_1,opcode_2
JMPZ_EX,POST_DEC
JMPZ_EX,POST_INC
JMPZ_EX,POST_INC_OBJ
JMPZ_EX,PRE_DEC
JMPZ_EX,PRE_INC
JMPZ_EX,ROPE_INIT
JMPZ_EX,SEND_VAL
JMPZ_EX,SEND_VAL_EX
JMPZ_EX,SEND_VAR
JMPZ_EX,SEND_VAR_EX
JMPZ_EX,SR
JMPZ_EX,STRLEN
JMPZ_EX,SUB
JMPZ_EX,TYPE_CHECK
JMP_FRAMELESS,ADD
JMP_FRAMELESS,BEGIN_SILENCE
JMP_FRAMELESS,CAST
JMP_FRAMELESS,CHECK_FUNC_ARG
JMP_FRAMELESS,CONCAT
JMP_FRAMELESS,DIV
JMP_FRAMELESS,DO_FCALL
JMP_FRAMELESS,FETCH_CLASS
JMP_FRAMELESS,FETCH_CONSTANT
JMP_FRAMELESS,FETCH_DIM_IS
JMP_FRAMELESS,FETCH_DIM_R
JMP_FRAMELESS,FETCH_IS
JMP_FRAMELESS,FETCH_OBJ_IS
JMP_FRAMELESS,FETCH_OBJ_R
JMP_FRAMELESS,FETCH_R
JMP_FRAMELESS,FETCH_THIS
JMP_FRAMELESS,INIT_ARRAY
JMP_FRAMELESS,INIT_FCALL
JMP_FRAMELESS,NOP
JMP_FRAMELESS,ROPE_INIT
JMP_FRAMELESS,SEND_VAL
JMP_FRAMELESS,SEND_VAL_EX
JMP_FRAMELESS,SEND_VAR
JMP_FRAMELESS,SEND_VAR_EX
JMP_SET,BEGIN_SILENCE
JMP_SET,CHECK_FUNC_ARG
JMP_SET,CONCAT
JMP_SET,DO_FCALL
JMP_SET,FETCH_CLASS
JMP_SET,FETCH_CONSTANT
JMP_SET,FETCH_DIM_R
JMP_SET,FETCH_OBJ_R
JMP_SET,FETCH_R
JMP_SET,FETCH_THIS
JMP_SET,INIT_ARRAY
JMP_SET,INIT_FCALL
JMP_SET,JMPZ
JMP_SET,JMP_FRAMELESS
JMP_SET,NEW
JMP_SET,QM_ASSIGN
JMP_SET,ROPE_INIT
JMP_SET,SEND_VAL_EX
JMP_SET,SEND_VAR_EX
JOIN,FETCH_OBJ_R
MAKE_REF,ASSIGN_OBJ_REF
MAKE_REF,FETCH_DIM_W
MAKE_REF,FETCH_OBJ_W
MAKE_REF,FETCH_W
MAKE_REF,OP_DATA
MOD,ADD
MOD,ASSIGN
MOD,ASSIGN_DIM
MOD,ASSIGN_OBJ
MOD,ASSIGN_OP
MOD,BOOL
MOD,BOOL_NOT
MOD,BW_XOR
MOD,CAST
MOD,CONCAT
MOD,DIV
MOD,FETCH_DIM_R
MOD,FETCH_DIM_W
MOD,FETCH_OBJ_R
MOD,FETCH_R
MOD,FETCH_W
MOD,INIT_FCALL
MOD,IS_EQUAL
MOD,IS_IDENTICAL
MOD,IS_NOT_EQUAL
MOD,IS_SMALLER
MOD,JMPNZ
MOD,JMPZ
MOD,JMPZ_EX
MOD,MOD
MOD,MUL
MOD,OP_DATA
MOD,QM_ASSIGN
MOD,RETURN
MOD,SEND_FUNC_ARG
MOD,SEND_VAL
MOD,SEND_VAL_EX
MOD,SUB
MUL,ADD
MUL,ASSIGN
MUL,ASSIGN_DIM
MUL,ASSIGN_DIM_OP
MUL,ASSIGN_OBJ
MUL,ASSIGN_OP
MUL,BOOL
MUL,BOOL_NOT
MUL,BW_AND
MUL,BW_NOT
MUL,BW_OR
MUL,BW_XOR
MUL,CAST
MUL,CHECK_FUNC_ARG
MUL,CONCAT
MUL,COUNT
MUL,DIV
MUL,DO_FCALL
MUL,ECHO
MUL,END_SILENCE
MUL,FETCH_CONSTANT
MUL,FETCH_DIM_R
MUL,FETCH_DIM_RW
MUL,FETCH_DIM_W
MUL,FETCH_OBJ_R
MUL,FETCH_OBJ_RW
MUL,FETCH_OBJ_W
MUL,FETCH_R
MUL,FETCH_RW
MUL,FETCH_W
MUL,FREE
MUL,INIT_ARRAY
MUL,INIT_FCALL
MUL,IS_EQUAL
MUL,IS_IDENTICAL
MUL,IS_NOT_EQUAL
MUL,IS_SMALLER
MUL,JMPNZ
MUL,JMPNZ_EX
MUL,JMPZ
MUL,JMPZ_EX
MUL,JMP_FRAMELESS
MUL,MOD
MUL,MUL
MUL,OP_DATA
MUL,QM_ASSIGN
MUL,RETURN
MUL,SEND_VAL
MUL,SEND_VAL_EX
MUL,SEND_VAR_EX
MUL,SL
MUL,SR
MUL,SUB
MYISAM,CONCAT
NEW,ADD
NEW,ASSIGN
NEW,BEGIN_SILENCE
NEW,BIND_LEXICAL
NEW,BW_AND
NEW,BW_OR
NEW,BW_XOR
NEW,CAST
NEW,CHECK_FUNC_ARG
NEW,CLONE
NEW,CONCAT
NEW,COUNT
NEW,DIV
NEW,DO_FCALL
NEW,FETCH_CLASS
NEW,FETCH_CONSTANT
NEW,FETCH_DIM_IS
NEW,FETCH_DIM_R
NEW,FETCH_OBJ_IS
NEW,FETCH_OBJ_R
NEW,FETCH_OBJ_W
NEW,FETCH_R
NEW,FETCH_THIS
NEW,GET_CLASS
NEW,GET_TYPE
NEW,INIT_ARRAY
NEW,INIT_FCALL
NEW,JMPZ
NEW,JMP_FRAMELESS
NEW,JMP_SET
NEW,MUL
NEW,NEW
NEW,NOP
NEW,OP_DATA
NEW,PRE_INC_OBJ
NEW,ROPE_INIT
NEW,SEND_VAL
NEW,SEND_VAL_EX
NEW,SEND_VAR
NEW,SEND_VAR_EX
NEW,SL
NEW,SR
NEW,STRLEN
NEW,SUB
NEW,TYPE_CHECK
NOP,ADD
NOP,ASSIGN
NOP,CAST
NOP,CHECK_FUNC_ARG
NOP,DO_FCALL
NOP,ECHO
NOP,FAST_CONCAT
NOP,FETCH_DIM_R
NOP,FETCH_OBJ_R
NOP,FETCH_R
NOP,INCLUDE_OR_EVAL
NOP,INIT_ARRAY
NOP,JMP
NOP,NOP
NOP,SEND_VAL_EX
NOP,SEND_VAR_EX
OFF,ASSIGN
OFF,DO_ICALL
OFF,FETCH_R
OFF,INIT_FCALL
OP_DATA,ADD
OP_DATA,ASSERT_CHECK
OP_DATA,ASSIGN
OP_DATA,ASSIGN_DIM
OP_DATA,ASSIGN_DIM_OP
OP_DATA,ASSIGN_OBJ
OP_DATA,ASSIGN_OBJ_OP
OP_DATA,ASSIGN_OBJ_REF
OP_DATA,ASSIGN_OP
OP_DATA,ASSIGN_REF
OP_DATA,BEGIN_SILENCE
OP_DATA,BIND_GLOBAL
OP_DATA,BIND_LEXICAL
OP_DATA,BIND_STATIC
OP_DATA,BOOL
OP_DATA,BOOL_NOT
OP_DATA,BW_AND
OP_DATA,BW_NOT
OP_DATA,BW_XOR
OP_DATA,CASE
OP_DATA,CAST
OP_DATA,CHECK_FUNC_ARG
OP_DATA,CLONE
OP_DATA,COALESCE
OP_DATA,CONCAT
OP_DATA,COUNT
OP_DATA,DECLARE_CLASS
OP_DATA,DEFINED
OP_DATA,DIV
OP_DATA,DO_FCALL
OP_DATA,ECHO
OP_DATA,END_SILENCE
OP_DATA,FAST_RET
OP_DATA,FETCH_CLASS
OP_DATA,FETCH_CONSTANT
OP_DATA,FETCH_DIM_IS
OP_DATA,FETCH_DIM_R
OP_DATA,FETCH_DIM_RW
OP_DATA,FETCH_DIM_UNSET
OP_DATA,FETCH_DIM_W
OP_DATA,FETCH_FUNC_ARG
OP_DATA,FETCH_IS
OP_DATA,FETCH_LIST_R
OP_DATA,FETCH_OBJ_IS
OP_DATA,FETCH_OBJ_R
OP_DATA,FETCH_OBJ_RW
OP_DATA,FETCH_OBJ_UNSET
OP_DATA,FETCH_OBJ_W
OP_DATA,FETCH_R
OP_DATA,FETCH_RW
OP_DATA,FETCH_THIS
OP_DATA,FETCH_UNSET
OP_DATA,FETCH_W
OP_DATA,FE_FREE
OP_DATA,FE_RESET_R
OP_DATA,FE_RESET_RW
OP_DATA,FREE
OP_DATA,FUNC_GET_ARGS
OP_DATA,FUNC_NUM_ARGS
OP_DATA,GET_CLASS
OP_DATA,GET_TYPE
OP_DATA,INCLUDE_OR_EVAL
OP_DATA,INIT_ARRAY
OP_DATA,INIT_FCALL
OP_DATA,INIT_USER_CALL
OP_DATA,INSTANCEOF
OP_DATA,IN_ARRAY
OP_DATA,IS_EQUAL
OP_DATA,IS_IDENTICAL
OP_DATA,IS_NOT_EQUAL
OP_DATA,IS_SMALLER
OP_DATA,JMP
OP_DATA,JMPNZ
OP_DATA,JMPNZ_EX
OP_DATA,JMPZ
OP_DATA,JMPZ_EX
OP_DATA,JMP_FRAMELESS
OP_DATA,JMP_SET
OP_DATA,MAKE_REF
OP_DATA,MOD
OP_DATA,MUL
OP_DATA,NEW
OP_DATA,NOP
OP_DATA,OP_DATA
OP_DATA,POST_DEC
OP_DATA,POST_INC
OP_DATA,POST_INC_OBJ
OP_DATA,PRE_DEC
OP_DATA,PRE_DEC_OBJ
OP_DATA,PRE_INC
OP_DATA,PRE_INC_OBJ
OP_DATA,QM_ASSIGN
OP_DATA,RETURN
OP_DATA,RETURN_BY_REF
OP_DATA,ROPE_INIT
OP_DATA,SEND_REF
OP_DATA,SEND_VAL
OP_DATA,SEND_VAL_EX
OP_DATA,SEND_VAR
OP_DATA,SEND_VAR_EX
OP_DATA,SL
OP_DATA,SR
OP_DATA,STRLEN
OP_DATA,SUB
OP_DATA,SWITCH_LONG
OP_DATA,SWITCH_STRING
OP_DATA,THROW
OP_DATA,TYPE_CHECK
OP_DATA,UNSET_CV
OP_DATA,UNSET_DIM
OP_DATA,UNSET_OBJ
OP_DATA,UNSET_VAR
POST_DEC,ASSIGN_OP
POST_DEC,BOOL
POST_DEC,BOOL_NOT
POST_DEC,CONCAT
POST_DEC,FETCH_DIM_R
POST_DEC,IS_IDENTICAL
POST_DEC,IS_SMALLER
POST_DEC,JMPNZ
POST_DEC,JMPZ
POST_DEC,JMPZ_EX
POST_DEC,QM_ASSIGN
POST_DEC,ROPE_INIT
POST_DEC_OBJ,ASSIGN
POST_DEC_OBJ,SEND_VAL
POST_DEC_OBJ,SEND_VAL_EX
POST_INC,ADD
POST_INC,ASSIGN
POST_INC,ASSIGN_DIM
POST_INC,ASSIGN_OBJ
POST_INC,BOOL
POST_INC,BW_AND
POST_INC,CHECK_FUNC_ARG
POST_INC,CONCAT
POST_INC,ECHO
POST_INC,FETCH_CONSTANT
POST_INC,FETCH_DIM_R
POST_INC,FETCH_DIM_W
POST_INC,FETCH_OBJ_R
POST_INC,FETCH_OBJ_W
POST_INC,FETCH_W
POST_INC,INIT_ARRAY
POST_INC,INIT_FCALL
POST_INC,IS_EQUAL
POST_INC,IS_NOT_EQUAL
POST_INC,IS_SMALLER
POST_INC,JMPZ
POST_INC,MOD
POST_INC,MUL
POST_INC,NEW
POST_INC,OP_DATA
POST_INC,POST_INC
POST_INC,QM_ASSIGN
POST_INC,RETURN
POST_INC,SEND_FUNC_ARG
POST_INC,SEND_USER
POST_INC,SEND_VAL
POST_INC,SEND_VAL_EX
POST_INC,SEND_VAR_EX
POST_INC,SL
POST_INC,SUB
POST_INC,UNSET_DIM
POST_INC_OBJ,ADD
POST_INC_OBJ,ASSIGN
POST_INC_OBJ,CONCAT
POST_INC_OBJ,FETCH_DIM_R
POST_INC_OBJ,FETCH_OBJ_R
POST_INC_OBJ,FETCH_OBJ_W
POST_INC_OBJ,INIT_ARRAY
POST_INC_OBJ,OP_DATA
POST_INC_OBJ,RETURN
POST_INC_OBJ,SEND_VAL_EX
PRE_DEC,ADD
PRE_DEC,ASSIGN
PRE_DEC,ASSIGN_DIM
PRE_DEC,ASSIGN_OBJ
PRE_DEC,ASSIGN_OP
PRE_DEC,BEGIN_SILENCE
PRE_DEC,BOOL_NOT
PRE_DEC,BW_AND
PRE_DEC,CHECK_FUNC_ARG
PRE_DEC,CONCAT
PRE_DEC,COUNT
PRE_DEC,DO_FCALL
PRE_DEC,ECHO
PRE_DEC,FETCH_CONSTANT
PRE_DEC,FETCH_DIM_R
PRE_DEC,FETCH_OBJ_IS
PRE_DEC,FETCH_OBJ_R
PRE_DEC,FETCH_R
PRE_DEC,INIT_ARRAY
PRE_DEC,INIT_FCALL
PRE_DEC,IS_EQUAL
PRE_DEC,IS_IDENTICAL
PRE_DEC,IS_NOT_EQUAL
PRE_DEC,IS_SMALLER
PRE_DEC,JMP
PRE_DEC,JMPNZ
PRE_DEC,JMPNZ_EX
PRE_DEC,JMPZ
PRE_DEC,JMPZ_EX
PRE_DEC,MOD
PRE_DEC,MUL
PRE_DEC,NOP
PRE_DEC,OP_DATA
PRE_DEC,PRE_DEC
PRE_DEC,PRE_INC
PRE_DEC,PRE_INC_OBJ
PRE_DEC,RETURN
PRE_DEC,ROPE_INIT
PRE_DEC,SEND_VAL
PRE_DEC,SEND_VAL_EX
PRE_DEC,SEND_VAR
PRE_DEC,SEND_VAR_EX
PRE_DEC,SR
PRE_DEC_OBJ,ASSIGN_OBJ
PRE_DEC_OBJ,BOOL_NOT
PRE_DEC_OBJ,CHECK_FUNC_ARG
PRE_DEC_OBJ,CONCAT
PRE_DEC_OBJ,DO_FCALL
PRE_DEC_OBJ,FETCH_OBJ_R
PRE_DEC_OBJ,FETCH_OBJ_UNSET
PRE_DEC_OBJ,FETCH_THIS
PRE_DEC_OBJ,FREE
PRE_DEC_OBJ,INIT_FCALL
PRE_DEC_OBJ,JMP
PRE_DEC_OBJ,JMPZ
PRE_DEC_OBJ,JMPZ_EX
PRE_DEC_OBJ,PRE_INC
PRE_DEC_OBJ,RETURN
PRE_DEC_OBJ,SEND_VAL
PRE_DEC_OBJ,SEND_VAL_EX
PRE_DEC_OBJ,SEND_VAR_EX
PRE_DEC_OBJ,STRLEN
PRE_INC,ADD
PRE_INC,ASSIGN
PRE_INC,ASSIGN_DIM
PRE_INC,ASSIGN_DIM_OP
PRE_INC,ASSIGN_OBJ
PRE_INC,ASSIGN_OP
PRE_INC,BEGIN_SILENCE
PRE_INC,BOOL
PRE_INC,BOOL_NOT
PRE_INC,BW_AND
PRE_INC,CASE
PRE_INC,CAST
PRE_INC,CHECK_FUNC_ARG
PRE_INC,CONCAT
PRE_INC,COUNT
PRE_INC,DIV
PRE_INC,DO_FCALL
PRE_INC,ECHO
PRE_INC,END_SILENCE
PRE_INC,FETCH_CONSTANT
PRE_INC,FETCH_DIM_IS
PRE_INC,FETCH_DIM_R
PRE_INC,FETCH_DIM_RW
PRE_INC,FETCH_DIM_W
PRE_INC,FETCH_IS
PRE_INC,FETCH_OBJ_IS
PRE_INC,FETCH_OBJ_R
PRE_INC,FETCH_OBJ_W
PRE_INC,FETCH_R
PRE_INC,FETCH_RW
PRE_INC,FETCH_THIS
PRE_INC,FETCH_W
PRE_INC,FE_FREE
PRE_INC,FE_RESET_R
PRE_INC,INIT_ARRAY
PRE_INC,INIT_FCALL
PRE_INC,IS_EQUAL
PRE_INC,IS_IDENTICAL
PRE_INC,IS_NOT_EQUAL
PRE_INC,IS_SMALLER
PRE_INC,JMP
PRE_INC,JMPNZ
PRE_INC,JMPNZ_EX
PRE_INC,JMPZ
PRE_INC,JMPZ_EX
PRE_INC,JMP_FRAMELESS
PRE_INC,MOD
PRE_INC,MUL
PRE_INC,NEW
PRE_INC,NOP
PRE_INC,OP_DATA
PRE_INC,POST_INC
PRE_INC,PRE_DEC
PRE_INC,PRE_INC
PRE_INC,PRE_INC_OBJ
PRE_INC,QM_ASSIGN
PRE_INC,RETURN
PRE_INC,ROPE_INIT
PRE_INC,SEND_REF
PRE_INC,SEND_VAL
PRE_INC,SEND_VAL_EX
PRE_INC,SEND_VAR
PRE_INC,SEND_VAR_EX
PRE_INC,SR
PRE_INC,STRLEN
PRE_INC,SUB
PRE_INC,SWITCH_STRING
PRE_INC,TYPE_CHECK
PRE_INC,UNSET_CV
PRE_INC,UNSET_DIM
PRE_INC,UNSET_OBJ
PRE_INC_OBJ,ASSIGN
PRE_INC_OBJ,ASSIGN_OBJ
PRE_INC_OBJ,ASSIGN_OP
PRE_INC_OBJ,BEGIN_SILENCE
PRE_INC_OBJ,BOOL_NOT
PRE_INC_OBJ,CHECK_FUNC_ARG
PRE_INC_OBJ,CONCAT
PRE_INC_OBJ,DEFINED
PRE_INC_OBJ,DO_FCALL
PRE_INC_OBJ,FETCH_CONSTANT
PRE_INC_OBJ,FETCH_DIM_R
PRE_INC_OBJ,FETCH_OBJ_IS
PRE_INC_OBJ,FETCH_OBJ_R
PRE_INC_OBJ,FETCH_OBJ_W
PRE_INC_OBJ,FETCH_THIS
PRE_INC_OBJ,FE_RESET_R
PRE_INC_OBJ,FREE
PRE_INC_OBJ,INIT_ARRAY
PRE_INC_OBJ,INIT_FCALL
PRE_INC_OBJ,INSTANCEOF
PRE_INC_OBJ,IS_EQUAL
PRE_INC_OBJ,JMP
PRE_INC_OBJ,JMPNZ
PRE_INC_OBJ,JMPNZ_EX
PRE_INC_OBJ,JMP_FRAMELESS
PRE_INC_OBJ,NEW
PRE_INC_OBJ,PRE_DEC_OBJ
PRE_INC_OBJ,PRE_INC_OBJ
PRE_INC_OBJ,RETURN
PRE_INC_OBJ,SEND_VAL
PRE_INC_OBJ,SEND_VAL_EX
PRE_INC_OBJ,SEND_VAR
PRE_INC_OBJ,SEND_VAR_EX
PRE_INC_OBJ,STRLEN
PRE_INC_OBJ,UNSET_DIM
QM_ASSIGN,ADD
QM_ASSIGN,ASSIGN
QM_ASSIGN,ASSIGN_DIM
QM_ASSIGN,ASSIGN_DIM_OP
QM_ASSIGN,ASSIGN_OBJ
QM_ASSIGN,ASSIGN_OBJ_OP
QM_ASSIGN,ASSIGN_OP
QM_ASSIGN,BEGIN_SILENCE
QM_ASSIGN,BOOL
QM_ASSIGN,BOOL_NOT
QM_ASSIGN,BW_AND
QM_ASSIGN,BW_OR
QM_ASSIGN,CAST
QM_ASSIGN,CHECK_FUNC_ARG
QM_ASSIGN,COALESCE
QM_ASSIGN,CONCAT
QM_ASSIGN,COUNT
QM_ASSIGN,DIV
QM_ASSIGN,DO_FCALL
QM_ASSIGN,ECHO
QM_ASSIGN,END_SILENCE
QM_ASSIGN,FETCH_CONSTANT
QM_ASSIGN,FETCH_DIM_IS
QM_ASSIGN,FETCH_DIM_R
QM_ASSIGN,FETCH_DIM_RW
QM_ASSIGN,FETCH_DIM_W
QM_ASSIGN,FETCH_IS
QM_ASSIGN,FETCH_LIST_R
QM_ASSIGN,FETCH_OBJ_IS
QM_ASSIGN,FETCH_OBJ_R
QM_ASSIGN,FETCH_OBJ_RW
QM_ASSIGN,FETCH_OBJ_W
QM_ASSIGN,FETCH_R
QM_ASSIGN,FETCH_RW
QM_ASSIGN,FETCH_THIS
QM_ASSIGN,FETCH_W
QM_ASSIGN,FE_FREE
QM_ASSIGN,FE_RESET_R
QM_ASSIGN,FREE
QM_ASSIGN,INCLUDE_OR_EVAL
QM_ASSIGN,INIT_ARRAY
QM_ASSIGN,INIT_FCALL
QM_ASSIGN,INIT_USER_CALL
QM_ASSIGN,IN_ARRAY
QM_ASSIGN,IS_EQUAL
QM_ASSIGN,IS_IDENTICAL
QM_ASSIGN,IS_NOT_EQUAL
QM_ASSIGN,IS_SMALLER
QM_ASSIGN,JMP
QM_ASSIGN,JMPNZ
QM_ASSIGN,JMPNZ_EX
QM_ASSIGN,JMPZ
QM_ASSIGN,JMPZ_EX
QM_ASSIGN,JMP_FRAMELESS
QM_ASSIGN,JMP_SET
QM_ASSIGN,MOD
QM_ASSIGN,MUL
QM_ASSIGN,NEW
QM_ASSIGN,NOP
QM_ASSIGN,OP_DATA
QM_ASSIGN,QM_ASSIGN
QM_ASSIGN,RETURN
QM_ASSIGN,ROPE_INIT
QM_ASSIGN,SEND_FUNC_ARG
QM_ASSIGN,SEND_USER
QM_ASSIGN,SEND_VAL
QM_ASSIGN,SEND_VAL_EX
QM_ASSIGN,SEND_VAR_EX
QM_ASSIGN,SL
QM_ASSIGN,SUB
QM_ASSIGN,SWITCH_LONG
QM_ASSIGN,SWITCH_STRING
QM_ASSIGN,THROW
QM_ASSIGN,TYPE_CHECK
QM_ASSIGN,YIELD
RECV,ADD
RECV,ASSERT_CHECK
RECV,ASSIGN
RECV,ASSIGN_DIM
RECV,ASSIGN_DIM_OP
RECV,ASSIGN_OBJ
RECV,ASSIGN_OBJ_OP
RECV,ASSIGN_OBJ_REF
RECV,ASSIGN_OP
RECV,BEGIN_SILENCE
RECV,BIND_GLOBAL
RECV,BIND_LEXICAL
RECV,BIND_STATIC
RECV,BOOL
RECV,BOOL_NOT
RECV,BW_AND
RECV,BW_NOT
RECV,BW_OR
RECV,BW_XOR
RECV,CAST
RECV,CHECK_FUNC_ARG
RECV,CLONE
RECV,CONCAT
RECV,COUNT
RECV,DEFINED
RECV,DIV
RECV,DO_FCALL
RECV,ECHO
RECV,FETCH_CLASS
RECV,FETCH_CONSTANT
RECV,FETCH_DIM_IS
RECV,FETCH_DIM_R
RECV,FETCH_DIM_RW
RECV,FETCH_DIM_UNSET
RECV,FETCH_DIM_W
RECV,FETCH_IS
RECV,FETCH_LIST_R
RECV,FETCH_OBJ_IS
RECV,FETCH_OBJ_R
RECV,FETCH_OBJ_UNSET
RECV,FETCH_OBJ_W
RECV,FETCH_R
RECV,FETCH_THIS
RECV,FETCH_UNSET
RECV,FETCH_W
RECV,FE_RESET_R
RECV,FE_RESET_RW
RECV,FUNC_GET_ARGS
RECV,FUNC_NUM_ARGS
RECV,GET_CLASS
RECV,GET_TYPE
RECV,INCLUDE_OR_EVAL
RECV,INIT_ARRAY
RECV,INIT_FCALL
RECV,INIT_USER_CALL
RECV,INSTANCEOF
RECV,IN_ARRAY
RECV,IS_EQUAL
RECV,IS_IDENTICAL
RECV,IS_NOT_EQUAL
RECV,IS_SMALLER
RECV,JMP
RECV,JMPNZ
RECV,JMPNZ_EX
RECV,JMPZ
RECV,JMPZ_EX
RECV,JMP_FRAMELESS
RECV,JMP_SET
RECV,MOD
RECV,MUL
RECV,NEW
RECV,NOP
RECV,OP_DATA
RECV,POST_INC_OBJ
RECV,PRE_DEC
RECV,PRE_DEC_OBJ
RECV,PRE_INC
RECV,PRE_INC_OBJ
RECV,QM_ASSIGN
RECV,RECV
RECV,RECV_INIT
RECV,RECV_VARIADIC
RECV,RETURN
RECV,ROPE_INIT
RECV,SEND_REF
RECV,SEND_VAL
RECV,SEND_VAL_EX
RECV,SEND_VAR
RECV,SEND_VAR_EX
RECV,SR
RECV,STRLEN
RECV,SUB
RECV,SWITCH_LONG
RECV,SWITCH_STRING
RECV,TYPE_CHECK
RECV,UNSET_CV
RECV,UNSET_DIM
RECV,UNSET_OBJ
RECV_INIT,ADD
RECV_INIT,ASSERT_CHECK
RECV_INIT,ASSIGN
RECV_INIT,ASSIGN_DIM
RECV_INIT,ASSIGN_OBJ
RECV_INIT,ASSIGN_OBJ_OP
RECV_INIT,ASSIGN_OBJ_REF
RECV_INIT,ASSIGN_OP
RECV_INIT,ASSIGN_REF
RECV_INIT,BEGIN_SILENCE
RECV_INIT,BIND_GLOBAL
RECV_INIT,BIND_LEXICAL
RECV_INIT,BIND_STATIC
RECV_INIT,BOOL
RECV_INIT,BOOL_NOT
RECV_INIT,BW_AND
RECV_INIT,CAST
RECV_INIT,CHECK_FUNC_ARG
RECV_INIT,CLONE
RECV_INIT,COALESCE
RECV_INIT,CONCAT
RECV_INIT,COUNT
RECV_INIT,DEFINED
RECV_INIT,DO_FCALL
RECV_INIT,ECHO
RECV_INIT,FETCH_CLASS
RECV_INIT,FETCH_CONSTANT
RECV_INIT,FETCH_DIM_IS
RECV_INIT,FETCH_DIM_R
RECV_INIT,FETCH_DIM_RW
RECV_INIT,FETCH_DIM_W
RECV_INIT,FETCH_IS
RECV_INIT,FETCH_OBJ_IS
RECV_INIT,FETCH_OBJ_R
RECV_INIT,FETCH_OBJ_UNSET
RECV_INIT,FETCH_OBJ_W
RECV_INIT,FETCH_R
RECV_INIT,FETCH_THIS
RECV_INIT,FETCH_W
RECV_INIT,FE_RESET_R
RECV_INIT,FE_RESET_RW
RECV_INIT,FUNC_GET_ARGS
RECV_INIT,FUNC_NUM_ARGS
RECV_INIT,INCLUDE_OR_EVAL
RECV_INIT,INIT_ARRAY
RECV_INIT,INIT_FCALL
RECV_INIT,INSTANCEOF
RECV_INIT,IN_ARRAY
RECV_INIT,IS_EQUAL
RECV_INIT,IS_IDENTICAL
RECV_INIT,IS_NOT_EQUAL
RECV_INIT,IS_SMALLER
RECV_INIT,JMP
RECV_INIT,JMPNZ_EX
RECV_INIT,JMPZ
RECV_INIT,JMPZ_EX
RECV_INIT,JMP_FRAMELESS
RECV_INIT,JMP_SET
RECV_INIT,MOD
RECV_INIT,MUL
RECV_INIT,NEW
RECV_INIT,NOP
RECV_INIT,OP_DATA
RECV_INIT,POST_INC_OBJ
RECV_INIT,PRE_DEC_OBJ
RECV_INIT,PRE_INC
RECV_INIT,PRE_INC_OBJ
RECV_INIT,RECV_INIT
RECV_INIT,RECV_VARIADIC
RECV_INIT,RETURN
RECV_INIT,ROPE_INIT
RECV_INIT,SEND_REF
RECV_INIT,SEND_VAL
RECV_INIT,SEND_VAL_EX
RECV_INIT,SEND_VAR
RECV_INIT,SEND_VAR_EX
RECV_INIT,SR
RECV_INIT,STRLEN
RECV_INIT,SUB
RECV_INIT,SWITCH_LONG
RECV_INIT,SWITCH_STRING
RECV_INIT,TYPE_CHECK
RECV_INIT,UNSET_CV
RECV_VARIADIC,ASSIGN
RECV_VARIADIC,ASSIGN_OBJ
RECV_VARIADIC,CHECK_FUNC_ARG
RECV_VARIADIC,DO_FCALL
RECV_VARIADIC,FETCH_OBJ_R
RECV_VARIADIC,FE_RESET_R
RECV_VARIADIC,JMPZ_EX
RECV_VARIADIC,RETURN
RECV_VARIADIC,SEND_VAR_EX
RECV_VARIADIC,TYPE_CHECK
RETURN,ADD
RETURN,ASSIGN
RETURN,ASSIGN_DIM
RETURN,ASSIGN_DIM_OP
RETURN,ASSIGN_OBJ
RETURN,ASSIGN_OBJ_OP
RETURN,ASSIGN_OP
RETURN,BEGIN_SILENCE
RETURN,BIND_GLOBAL
RETURN,BIND_LEXICAL
RETURN,BIND_STATIC
RETURN,BOOL
RETURN,BOOL_NOT
RETURN,BW_AND
RETURN,CAST
RETURN,CHECK_FUNC_ARG
RETURN,CLONE
RETURN,COALESCE
RETURN,CONCAT
RETURN,COUNT
RETURN,DECLARE_CLASS
RETURN,DEFINED
RETURN,DIV
RETURN,DO_FCALL
RETURN,ECHO
RETURN,FAST_CALL
RETURN,FETCH_CLASS
RETURN,FETCH_CONSTANT
RETURN,FETCH_DIM_IS
RETURN,FETCH_DIM_R
RETURN,FETCH_DIM_RW
RETURN,FETCH_DIM_UNSET
RETURN,FETCH_DIM_W
RETURN,FETCH_GLOBALS
RETURN,FETCH_IS
RETURN,FETCH_OBJ_IS
RETURN,FETCH_OBJ_R
RETURN,FETCH_OBJ_RW
RETURN,FETCH_OBJ_UNSET
RETURN,FETCH_OBJ_W
RETURN,FETCH_R
RETURN,FETCH_THIS
RETURN,FETCH_UNSET
RETURN,FETCH_W
RETURN,FE_FREE
RETURN,FE_RESET_R
RETURN,FE_RESET_RW
RETURN,FREE
RETURN,FUNC_GET_ARGS
RETURN,FUNC_NUM_ARGS
RETURN,GET_CLASS
RETURN,GET_TYPE
RETURN,INCLUDE_OR_EVAL
RETURN,INIT_ARRAY
RETURN,INIT_FCALL
RETURN,INIT_USER_CALL
RETURN,INSTANCEOF
RETURN,IN_ARRAY
RETURN,IS_EQUAL
RETURN,IS_IDENTICAL
RETURN,IS_NOT_EQUAL
RETURN,IS_SMALLER
RETURN,JMP
RETURN,JMPNZ
RETURN,JMPNZ_EX
RETURN,JMPZ
RETURN,JMPZ_EX
RETURN,JMP_FRAMELESS
RETURN,JMP_SET
