ngram,idf
QM_ASSIGN SEND_FUNC_ARG,10.525297086562844
QM_ASSIGN SEND_UNPACK,10.93076219467101
QM_ASSIGN SEND_USER,10.93076219467101
QM_ASSIGN SEND_VAL,4.907314601709976
QM_ASSIGN SEND_VAL_EX,4.397700365130282
QM_ASSIGN SEND_VAR_EX,7.480774648839422
QM_ASSIGN SL,10.93076219467101
QM_ASSIGN SUB,8.851320652991173
QM_ASSIGN SWITCH_LONG,10.93076219467101
QM_ASSIGN SWITCH_STRING,10.014471462796854
QM_ASSIGN THROW,9.544467833551119
QM_ASSIGN TYPE_CHECK,9.139002725442953
QM_ASSIGN YIELD,10.525297086562844
RECV ADD,8.06856131374154
RECV ASSERT_CHECK,9.226014102432584
RECV ASSIGN,3.5583299479488613
RECV ASSIGN_DIM,6.267323100558942
RECV ASSIGN_DIM_OP,10.525297086562844
RECV ASSIGN_OBJ,2.4821690947470283
RECV ASSIGN_OBJ_OP,8.679470396064513
RECV ASSIGN_OBJ_REF,8.291704865055749
RECV ASSIGN_OP,8.01299146258673
RECV ASSIGN_REF,10.237615014111064
RECV BEGIN_SILENCE,4.601041289148313
RECV BIND_GLOBAL,4.579004258101584
RECV BIND_LEXICAL,7.319844282026784
RECV BIND_STATIC,5.082879376041051
RECV BOOL,6.90541050393586
RECV BOOL_NOT,5.0065063972564765
RECV BW_AND,5.50801724974792
RECV BW_NOT,9.544467833551119
RECV BW_OR,10.93076219467101
RECV BW_XOR,10.014471462796854
RECV CAST,5.588427942706198
RECV CHECK_FUNC_ARG,5.321290399486049
RECV CLONE,8.488415159301805
RECV COALESCE,10.93076219467101
RECV CONCAT,4.770610282044876
RECV COUNT,7.3898028706336945
RECV DEFINED,8.57938693750753
RECV DIV,9.321324282236908
RECV DO_FCALL,3.976600542874716
RECV ECHO,6.0632277442154265
RECV FETCH_CLASS,8.984852045615696
RECV FETCH_CONSTANT,5.85871827244611
RECV FETCH_DIM_IS,7.839719741312693
RECV FETCH_DIM_R,5.221992178503768
RECV FETCH_DIM_RW,10.014471462796854
RECV FETCH_DIM_UNSET,10.93076219467101
RECV FETCH_DIM_W,8.57938693750753
RECV FETCH_IS,5.947155572962672
RECV FETCH_LIST_R,10.237615014111064
RECV FETCH_OBJ_IS,5.600461782269921
RECV FETCH_OBJ_R,3.839852372591025
RECV FETCH_OBJ_UNSET,7.217190127966701
RECV FETCH_OBJ_W,5.721276041829587
RECV FETCH_R,5.146937012341271
RECV FETCH_THIS,6.654096075654953
RECV FETCH_UNSET,10.014471462796854
RECV FETCH_W,5.797909267850504
RECV FE_RESET_R,5.689015179611366
RECV FE_RESET_RW,8.790696031174738
RECV FUNC_GET_ARGS,8.532866921872639
RECV FUNC_NUM_ARGS,9.677999226175642
RECV GET_CLASS,8.73353761733479
RECV GET_TYPE,10.014471462796854
RECV INCLUDE_OR_EVAL,7.862709259537391
RECV INIT_ARRAY,6.118577839298592
RECV INIT_FCALL,3.5690691541299295
RECV INIT_USER_CALL,9.544467833551119
RECV INSTANCEOF,5.650099763361693
RECV IN_ARRAY,8.73353761733479
RECV IS_EQUAL,4.839452312593311
RECV IS_IDENTICAL,6.371635947184324
RECV IS_NOT_EQUAL,6.070949790309337
RECV IS_SMALLER,6.286371295529636
RECV JMP,6.185830066307759
RECV JMPNZ,9.426684797894735
RECV JMPNZ_EX,7.205068767434356
RECV JMPZ,4.343212179846213
RECV JMPZ_EX,6.2720512417548875
RECV JMP_FRAMELESS,5.366241787348315
RECV JMP_SET,8.57938693750753
RECV MOD,8.679470396064513
RECV MUL,8.405033550362752
RECV NEW,4.477137195778317
RECV NOP,6.787627468279476
RECV OP_DATA,5.131669540210483
RECV POST_INC_OBJ,10.93076219467101
RECV PRE_DEC,9.832149906002899
RECV PRE_DEC_OBJ,9.832149906002899
RECV PRE_INC,9.832149906002899
RECV PRE_INC_OBJ,7.935029921117017
RECV QM_ASSIGN,7.839719741312693
RECV RECV,2.5436776886017918
RECV RECV_INIT,2.9398467315796837
RECV RECV_VARIADIC,8.790696031174738
RECV RETURN,4.20993908504051
RECV ROPE_INIT,5.6374573699465165
RECV SEND_REF,10.237615014111064
RECV SEND_VAL,9.321324282236908
RECV SEND_VAL_EX,4.052950792061944
RECV SEND_VAR,6.836417632448908
RECV SEND_VAR_EX,3.5179981772444457
RECV SL,10.93076219467101
RECV SR,8.984852045615696
RECV STRLEN,5.865007601353674
RECV SUB,8.365812837209472
RECV SWITCH_LONG,8.57938693750753
RECV SWITCH_STRING,6.430952524340744
RECV THROW,10.93076219467101
RECV TYPE_CHECK,4.625399732980353
RECV UNSET_CV,9.832149906002899
RECV UNSET_DIM,8.73353761733479
RECV UNSET_OBJ,8.984852045615696
RECV YIELD,10.237615014111064
RECV_INIT ADD,9.321324282236908
RECV_INIT ASSERT_CHECK,10.525297086562844
RECV_INIT ASSIGN,4.433987204485146
RECV_INIT ASSIGN_DIM,7.306421261694644
RECV_INIT ASSIGN_OBJ,4.697332342008229
RECV_INIT ASSIGN_OBJ_OP,10.525297086562844
RECV_INIT ASSIGN_OBJ_REF,10.014471462796854
RECV_INIT ASSIGN_OP,9.058960017769417
RECV_INIT ASSIGN_REF,10.93076219467101
RECV_INIT BEGIN_SILENCE,5.920126900574753
RECV_INIT BIND_GLOBAL,5.401333107159585
RECV_INIT BIND_LEXICAL,9.139002725442953
RECV_INIT BIND_STATIC,6.668082317629693
RECV_INIT BOOL,7.361229498189639
RECV_INIT BOOL_NOT,5.30494126148452
RECV_INIT BW_AND,8.915859174128745
RECV_INIT BW_OR,10.93076219467101
RECV_INIT CAST,6.853224750765289
RECV_INIT CHECK_FUNC_ARG,6.419902688154159
RECV_INIT CLONE,10.237615014111064
RECV_INIT COALESCE,8.984852045615696
RECV_INIT CONCAT,6.300899396092546
RECV_INIT COUNT,8.405033550362752
RECV_INIT DEFINED,8.532866921872639
RECV_INIT DO_FCALL,5.025400346616438
RECV_INIT ECHO,6.795595637928653
RECV_INIT FETCH_CLASS,9.832149906002899
RECV_INIT FETCH_CONSTANT,6.414423222389533
RECV_INIT FETCH_DIM_IS,9.321324282236908
RECV_INIT FETCH_DIM_R,7.465026291871283
RECV_INIT FETCH_DIM_W,9.426684797894735
RECV_INIT FETCH_IS,7.375414133181595
RECV_INIT FETCH_OBJ_IS,7.018739189242862
RECV_INIT FETCH_OBJ_R,4.721166638072361
RECV_INIT FETCH_OBJ_UNSET,9.832149906002899
RECV_INIT FETCH_OBJ_W,7.580858107396404
RECV_INIT FETCH_R,6.979518476089582
RECV_INIT FETCH_THIS,7.306421261694644
RECV_INIT FETCH_W,7.113049868714104
RECV_INIT FE_RESET_R,6.703928449402829
RECV_INIT FE_RESET_RW,10.237615014111064
RECV_INIT FUNC_GET_ARGS,9.677999226175642
RECV_INIT FUNC_NUM_ARGS,9.544467833551119
RECV_INIT GET_CLASS,10.93076219467101
RECV_INIT GET_TYPE,10.93076219467101
RECV_INIT INCLUDE_OR_EVAL,8.44585554488301
RECV_INIT INIT_ARRAY,4.644764100162144
RECV_INIT INIT_FCALL,4.963334225391268
RECV_INIT INSTANCEOF,6.476414898417501
RECV_INIT IN_ARRAY,8.44585554488301
RECV_INIT IS_EQUAL,5.299550412849643
RECV_INIT IS_IDENTICAL,6.923429009438538
RECV_INIT IS_NOT_EQUAL,6.90541050393586
RECV_INIT IS_SMALLER,7.910337308526646
RECV_INIT JMP,7.711886369802808
RECV_INIT JMPNZ_EX,7.404401670054847
RECV_INIT JMPZ,4.894085304741479
RECV_INIT JMPZ_EX,6.771879111311337
RECV_INIT JMP_FRAMELESS,6.7335602470092
RECV_INIT JMP_SET,6.969949025073431
RECV_INIT MOD,10.237615014111064
RECV_INIT MUL,9.321324282236908
RECV_INIT NEW,5.5124420357282755
RECV_INIT NOP,7.732089077120327
RECV_INIT OP_DATA,5.880906187421472
RECV_INIT POST_INC_OBJ,10.525297086562844
RECV_INIT PRE_DEC,10.93076219467101
RECV_INIT PRE_DEC_OBJ,10.525297086562844
RECV_INIT PRE_INC,10.93076219467101
RECV_INIT PRE_INC_OBJ,9.544467833551119
RECV_INIT RECV_INIT,3.5113816117523164
RECV_INIT RECV_VARIADIC,10.93076219467101
RECV_INIT RETURN,5.615096189788359
RECV_INIT RETURN_BY_REF,10.93076219467101
RECV_INIT ROPE_INIT,6.878977246867704
RECV_INIT SEND_REF,10.93076219467101
RECV_INIT SEND_VAL,8.984852045615696
RECV_INIT SEND_VAL_EX,4.990590941950577
RECV_INIT SEND_VAR,7.563466364684535
RECV_INIT SEND_VAR_EX,4.111838129395487
RECV_INIT SR,10.525297086562844
RECV_INIT STRLEN,7.9863232155045685
RECV_INIT SUB,10.237615014111064
RECV_INIT SWITCH_LONG,9.544467833551119
RECV_INIT SWITCH_STRING,8.127401813764475
RECV_INIT TYPE_CHECK,4.913386265778525
RECV_INIT UNSET_CV,9.677999226175642
RECV_VARIADIC ASSIGN,10.237615014111064
RECV_VARIADIC ASSIGN_OBJ,9.832149906002899
RECV_VARIADIC BIND_STATIC,10.93076219467101
RECV_VARIADIC BOOL_NOT,10.93076219467101
RECV_VARIADIC CHECK_FUNC_ARG,9.832149906002899
RECV_VARIADIC COUNT,10.525297086562844
RECV_VARIADIC DO_FCALL,9.426684797894735
RECV_VARIADIC FETCH_OBJ_R,9.677999226175642
RECV_VARIADIC FETCH_OBJ_W,10.93076219467101
RECV_VARIADIC FETCH_THIS,10.237615014111064
RECV_VARIADIC FE_RESET_R,9.321324282236908
RECV_VARIADIC INIT_FCALL,10.93076219467101
RECV_VARIADIC JMPZ,10.93076219467101
RECV_VARIADIC JMPZ_EX,10.93076219467101
RECV_VARIADIC NEW,9.832149906002899
RECV_VARIADIC RETURN,9.426684797894735
RECV_VARIADIC SEND_UNPACK,10.525297086562844
RECV_VARIADIC SEND_VAL_EX,10.014471462796854
RECV_VARIADIC SEND_VAR_EX,9.139002725442953
RECV_VARIADIC TYPE_CHECK,10.93076219467101
RETURN ADD,7.63492532866668
RETURN ASSERT_CHECK,10.93076219467101
RETURN ASSIGN,3.6607973162516645
RETURN ASSIGN_DIM,6.787627468279476
RETURN ASSIGN_DIM_OP,10.525297086562844
RETURN ASSIGN_OBJ,4.787650097953887
RETURN ASSIGN_OBJ_OP,8.365812837209472
RETURN ASSIGN_OP,7.146572560752747
RETURN BEGIN_SILENCE,4.735336915665592
RETURN BIND_GLOBAL,4.6208439164444925
RETURN BIND_LEXICAL,8.365812837209472
RETURN BIND_STATIC,5.871336736405321
RETURN BOOL,7.653617461678833
RETURN BOOL_NOT,5.1241223345751
RETURN BW_AND,6.408973617621968
RETURN BW_OR,10.93076219467101
RETURN BW_XOR,10.93076219467101
RETURN CAST,6.689435442100263
RETURN CHECK_FUNC_ARG,4.549792559033592
RETURN CLONE,9.426684797894735
RETURN COALESCE,10.93076219467101
RETURN CONCAT,5.581276541548573
RETURN COUNT,7.124099704900689
RETURN DECLARE_CLASS,5.957482687118522
RETURN DEFINED,7.229460220558515
RETURN DIV,8.790696031174738
RETURN DO_FCALL,3.404583281324863
RETURN ECHO,5.039117982845237
RETURN FAST_CALL,8.73353761733479
RETURN FETCH_CLASS,8.628177101676963
RETURN FETCH_CONSTANT,5.665484682201172
RETURN FETCH_DIM_IS,8.040390436774844
RETURN FETCH_DIM_R,5.058644405195593
RETURN FETCH_DIM_RW,10.93076219467101
RETURN FETCH_DIM_UNSET,10.93076219467101
RETURN FETCH_DIM_W,8.097548850614793
RETURN FETCH_GLOBALS,10.93076219467101
RETURN FETCH_IS,5.058644405195593
RETURN FETCH_OBJ_IS,6.090519886503434
RETURN FETCH_OBJ_R,2.266960983618681
RETURN FETCH_OBJ_RW,10.525297086562844
RETURN FETCH_OBJ_UNSET,8.365812837209472
RETURN FETCH_OBJ_W,6.320604467171878
RETURN FETCH_R,4.990590941950577
RETURN FETCH_THIS,6.074833290335734
RETURN FETCH_UNSET,8.790696031174738
RETURN FETCH_W,6.494010660307881
RETURN FE_FREE,8.405033550362752
RETURN FE_RESET_R,5.562452456302937
RETURN FE_RESET_RW,10.237615014111064
RETURN FREE,5.6758743860503085
RETURN FUNC_GET_ARGS,7.333449934082563
RETURN FUNC_NUM_ARGS,6.110480629065972
RETURN GET_CLASS,9.426684797894735
RETURN GET_TYPE,10.93076219467101
RETURN INCLUDE_OR_EVAL,7.653617461678833
RETURN INIT_ARRAY,5.074258632997144
RETURN INIT_FCALL,3.7158899305984834
RETURN INIT_USER_CALL,9.544467833551119
RETURN INSTANCEOF,6.696655690073749
RETURN IN_ARRAY,8.915859174128745
RETURN IS_EQUAL,5.615096189788359
RETURN IS_IDENTICAL,6.675149484852786
RETURN IS_NOT_EQUAL,7.091309882077698
RETURN IS_SMALLER,6.811725019858536
RETURN JMP,3.35364026379433
RETURN JMPNZ,8.127401813764475
RETURN JMPNZ_EX,7.546371931325234
RETURN JMPZ,4.9048962208456945
RETURN JMPZ_EX,6.257933360209103
RETURN JMP_FRAMELESS,5.58365466395354
RETURN JMP_SET,8.73353761733479
RETURN MOD,9.058960017769417
RETURN MUL,7.9863232155045685
RETURN NEW,3.8062839321775845
RETURN NOP,7.480774648839422
RETURN OP_DATA,6.177172003564644
RETURN POST_DEC_OBJ,10.525297086562844
RETURN POST_INC,8.57938693750753
RETURN POST_INC_OBJ,8.2227119935688
RETURN PRE_DEC,8.73353761733479
RETURN PRE_DEC_OBJ,9.426684797894735
RETURN PRE_INC,6.524042947406755
RETURN PRE_INC_OBJ,7.513035511057643
RETURN QM_ASSIGN,8.2227119935688
RETURN RECV,1.646985504621644
RETURN RECV_INIT,3.303217804182505
RETURN RECV_VARIADIC,7.862709259537391
RETURN RETURN,1.5464264996473465
RETURN ROPE_INIT,6.366414003203173
RETURN SEND_REF,9.832149906002899
RETURN SEND_UNPACK,10.93076219467101
RETURN SEND_VAL,7.910337308526646
RETURN SEND_VAL_EX,3.470271888845671
RETURN SEND_VAR,7.3898028706336945
RETURN SEND_VAR_EX,4.295472022335792
RETURN SL,9.677999226175642
RETURN SR,9.426684797894735
RETURN STRLEN,6.60662953841603
RETURN SUB,7.8172468854606345
RETURN SWITCH_LONG,8.915859174128745
RETURN SWITCH_STRING,7.361229498189639
RETURN THROW,8.984852045615696
RETURN TYPE_CHECK,5.065711572418685
RETURN UNSET_CV,9.544467833551119
RETURN UNSET_DIM,8.790696031174738
RETURN UNSET_OBJ,8.06856131374154
RETURN UNSET_VAR,10.525297086562844
RETURN YIELD,8.57938693750753
RETURN_BY_REF ASSIGN_DIM,9.832149906002899
RETURN_BY_REF BIND_GLOBAL,10.93076219467101
RETURN_BY_REF BIND_STATIC,10.525297086562844
RETURN_BY_REF BOOL_NOT,10.237615014111064
RETURN_BY_REF CHECK_FUNC_ARG,10.525297086562844
RETURN_BY_REF COUNT,10.525297086562844
RETURN_BY_REF DO_FCALL,10.525297086562844
RETURN_BY_REF FETCH_DIM_R,10.525297086562844
RETURN_BY_REF FETCH_OBJ_R,10.237615014111064
RETURN_BY_REF FETCH_OBJ_W,10.237615014111064
RETURN_BY_REF INIT_FCALL,10.93076219467101
RETURN_BY_REF JMP,10.525297086562844
RETURN_BY_REF JMP_FRAMELESS,10.93076219467101
RETURN_BY_REF NEW,10.93076219467101
RETURN_BY_REF PRE_INC,10.93076219467101
RETURN_BY_REF RECV,7.711886369802808
RETURN_BY_REF RECV_INIT,10.237615014111064
RETURN_BY_REF RETURN_BY_REF,7.404401670054847
RETURN_BY_REF SEND_VAL_EX,10.525297086562844
ROPE_ADD ADD,10.525297086562844
ROPE_ADD CAST,7.692083742506628
ROPE_ADD CHECK_FUNC_ARG,10.525297086562844
ROPE_ADD CONCAT,10.93076219467101
ROPE_ADD DO_FCALL,7.935029921117017
ROPE_ADD FETCH_CONSTANT,10.237615014111064
ROPE_ADD FETCH_DIM_R,4.746613303733525
ROPE_ADD FETCH_OBJ_R,5.475441079313307
ROPE_ADD FETCH_R,6.64717563281038
ROPE_ADD FETCH_THIS,9.677999226175642
ROPE_ADD INIT_FCALL,9.426684797894735
ROPE_ADD ROPE_ADD,3.3029744063475444
ROPE_ADD ROPE_END,2.9295746870623045
ROPE_ADD SEND_VAL_EX,10.237615014111064
ROPE_ADD SEND_VAR_EX,9.677999226175642
ROPE_ADD SUB,10.237615014111064
ROPE_END ADD,7.480774648839422
ROPE_END ASSIGN,4.012066975650537
ROPE_END ASSIGN_DIM,5.843165859438624
ROPE_END ASSIGN_DIM_OP,8.915859174128745
ROPE_END ASSIGN_OBJ,7.205068767434356
ROPE_END ASSIGN_OBJ_OP,8.851320652991173
ROPE_END ASSIGN_OP,4.890507483393595
ROPE_END BEGIN_SILENCE,7.404401670054847
ROPE_END BOOL,7.9863232155045685
ROPE_END BOOL_NOT,8.06856131374154
ROPE_END CAST,10.014471462796854
ROPE_END CHECK_FUNC_ARG,7.347243256214899
ROPE_END CONCAT,3.911465540955964
ROPE_END COUNT,10.014471462796854
ROPE_END DO_FCALL,7.546371931325234
ROPE_END ECHO,3.848633528744091
ROPE_END END_SILENCE,10.237615014111064
ROPE_END FETCH_CONSTANT,7.465026291871283
ROPE_END FETCH_DIM_IS,10.93076219467101
ROPE_END FETCH_DIM_R,6.185830066307759
ROPE_END FETCH_DIM_RW,9.832149906002899
ROPE_END FETCH_DIM_W,7.862709259537391
ROPE_END FETCH_IS,10.237615014111064
ROPE_END FETCH_OBJ_R,6.91437917391862
ROPE_END FETCH_OBJ_RW,10.525297086562844
ROPE_END FETCH_OBJ_W,7.15800125657637
ROPE_END FETCH_R,6.286371295529636
ROPE_END FETCH_RW,7.795267978741859
ROPE_END FETCH_THIS,9.321324282236908
ROPE_END FETCH_W,6.969949025073431
ROPE_END FE_FREE,8.2227119935688
ROPE_END FREE,8.127401813764475
ROPE_END GET_CLASS,10.525297086562844
ROPE_END GET_TYPE,9.139002725442953
ROPE_END INCLUDE_OR_EVAL,7.63492532866668
ROPE_END INIT_ARRAY,5.936934018891134
ROPE_END INIT_FCALL,4.889317715258006
ROPE_END IN_ARRAY,10.93076219467101
ROPE_END IS_EQUAL,7.193092576387641
ROPE_END IS_IDENTICAL,10.525297086562844
ROPE_END IS_NOT_EQUAL,8.25661354524448
ROPE_END IS_SMALLER,10.525297086562844
ROPE_END JMPNZ,10.93076219467101
ROPE_END JMPNZ_EX,10.93076219467101
ROPE_END JMPZ,6.7186345967925245
ROPE_END JMPZ_EX,8.158173472431226
ROPE_END JMP_FRAMELESS,9.139002725442953
ROPE_END JMP_SET,10.525297086562844
ROPE_END MUL,10.93076219467101
ROPE_END NEW,10.93076219467101
ROPE_END NOP,7.711886369802808
ROPE_END OP_DATA,6.60662953841603
ROPE_END POST_INC_OBJ,10.93076219467101
ROPE_END QM_ASSIGN,5.228647777115505
ROPE_END RETURN,5.710406369592684
ROPE_END ROPE_INIT,6.018107308934956
ROPE_END SEND_VAL,4.443078176186399
ROPE_END SEND_VAL_EX,3.7525981719075476
ROPE_END SEND_VAR,10.93076219467101
ROPE_END SEND_VAR_EX,6.711254489494902
ROPE_END SL,8.405033550362752
ROPE_END STRLEN,8.57938693750753
ROPE_END SUB,9.832149906002899
ROPE_END TYPE_CHECK,7.124099704900689
ROPE_INIT CAST,8.040390436774844
ROPE_INIT CHECK_FUNC_ARG,10.014471462796854
ROPE_INIT CONCAT,10.93076219467101
ROPE_INIT DO_FCALL,7.692083742506628
ROPE_INIT FETCH_CONSTANT,9.544467833551119
ROPE_INIT FETCH_DIM_R,4.728226677483086
ROPE_INIT FETCH_OBJ_R,4.910953174553884
ROPE_INIT FETCH_R,6.194563746276513
ROPE_INIT FETCH_THIS,8.097548850614793
ROPE_INIT INIT_FCALL,9.426684797894735
ROPE_INIT NOP,10.93076219467101
ROPE_INIT ROPE_ADD,3.011224202355496
ROPE_INIT SEND_VAL_EX,9.426684797894735
ROPE_INIT SEND_VAR_EX,9.544467833551119
SEND_ARRAY DO_FCALL,6.160077570205344
SEND_FUNC_ARG ADD,8.365812837209472
SEND_FUNC_ARG ASSIGN,8.915859174128745
SEND_FUNC_ARG BEGIN_SILENCE,6.185830066307759
SEND_FUNC_ARG BIND_LEXICAL,8.328072509226626
SEND_FUNC_ARG BOOL_NOT,10.014471462796854
SEND_FUNC_ARG BW_AND,10.93076219467101
SEND_FUNC_ARG CAST,8.040390436774844
SEND_FUNC_ARG CHECK_FUNC_ARG,3.6279289004671944
SEND_FUNC_ARG CONCAT,7.28010395337727
SEND_FUNC_ARG DO_FCALL,2.5231606798848656
SEND_FUNC_ARG FETCH_CONSTANT,6.3612191863260685
SEND_FUNC_ARG FETCH_DIM_IS,8.851320652991173
SEND_FUNC_ARG FETCH_DIM_R,6.853224750765289
SEND_FUNC_ARG FETCH_DIM_RW,10.93076219467101
SEND_FUNC_ARG FETCH_IS,8.06856131374154
SEND_FUNC_ARG FETCH_OBJ_IS,10.014471462796854
SEND_FUNC_ARG FETCH_OBJ_R,6.262617209521529
SEND_FUNC_ARG FETCH_R,7.1812581187406375
SEND_FUNC_ARG FETCH_RW,8.915859174128745
SEND_FUNC_ARG FETCH_THIS,7.711886369802808
SEND_FUNC_ARG GET_CLASS,10.93076219467101
SEND_FUNC_ARG INIT_ARRAY,6.828118829634213
SEND_FUNC_ARG INIT_FCALL,6.675149484852786
SEND_FUNC_ARG INSTANCEOF,10.93076219467101
SEND_FUNC_ARG IS_EQUAL,10.93076219467101
SEND_FUNC_ARG IS_SMALLER,10.93076219467101
SEND_FUNC_ARG JMPZ,7.546371931325234
SEND_FUNC_ARG JMPZ_EX,10.525297086562844
SEND_FUNC_ARG JMP_FRAMELESS,8.488415159301805
SEND_FUNC_ARG JMP_SET,10.93076219467101
SEND_FUNC_ARG MOD,10.014471462796854
SEND_FUNC_ARG MUL,9.544467833551119
SEND_FUNC_ARG NEW,8.127401813764475
SEND_FUNC_ARG NOP,8.2227119935688
SEND_FUNC_ARG POST_INC_OBJ,8.328072509226626
SEND_FUNC_ARG ROPE_INIT,6.941778148106734
SEND_FUNC_ARG SEND_UNPACK,10.525297086562844
SEND_FUNC_ARG SEND_VAL_EX,3.704553184570337
SEND_FUNC_ARG SEND_VAR_EX,3.747270914255491
SEND_FUNC_ARG SR,10.525297086562844
SEND_FUNC_ARG STRLEN,9.677999226175642
SEND_FUNC_ARG SUB,8.790696031174738
SEND_FUNC_ARG TYPE_CHECK,10.525297086562844
SEND_REF ADD,9.426684797894735
SEND_REF ASSIGN,10.93076219467101
SEND_REF BEGIN_SILENCE,8.57938693750753
SEND_REF BIND_LEXICAL,10.237615014111064
SEND_REF CAST,10.014471462796854
SEND_REF CHECK_FUNC_ARG,10.93076219467101
SEND_REF CONCAT,6.711254489494902
SEND_REF COUNT,9.544467833551119
SEND_REF DO_FCALL,6.517963901330374
SEND_REF DO_ICALL,3.606601867542373
SEND_REF FETCH_CONSTANT,8.44585554488301
SEND_REF FETCH_DIM_R,6.305789381386738
SEND_REF FETCH_OBJ_R,7.8172468854606345
SEND_REF FETCH_R,6.160077570205344
SEND_REF FETCH_THIS,8.405033550362752
SEND_REF FETCH_W,9.426684797894735
SEND_REF INIT_ARRAY,8.040390436774844
SEND_REF INIT_FCALL,6.7335602470092
SEND_REF MUL,10.93076219467101
SEND_REF NEW,9.426684797894735
SEND_REF NOP,10.014471462796854
SEND_REF OP_DATA,10.237615014111064
SEND_REF POST_INC,10.93076219467101
SEND_REF ROPE_INIT,9.544467833551119
SEND_REF SEND_REF,4.923178265683143
SEND_REF SEND_VAL,4.526360524616162
SEND_REF SEND_VAL_EX,9.058960017769417
SEND_REF SEND_VAR,5.356708826689592
SEND_REF SEND_VAR_EX,7.692083742506628
SEND_REF SUB,9.321324282236908
SEND_UNPACK DO_FCALL,7.241882740557073
SEND_UNPACK DO_ICALL,10.525297086562844
SEND_USER CAST,10.93076219467101
SEND_USER DO_FCALL,6.239414312441865
SEND_USER FETCH_CONSTANT,10.525297086562844
SEND_USER FETCH_DIM_R,10.93076219467101
SEND_USER FETCH_OBJ_R,8.405033550362752
SEND_USER FETCH_R,10.525297086562844
SEND_USER FETCH_THIS,10.93076219467101
SEND_USER INIT_ARRAY,10.93076219467101
SEND_USER SEND_USER,7.563466364684535
SEND_USER SEND_VAR_EX,10.93076219467101
SEND_USER STRLEN,10.237615014111064
SEND_VAL ADD,5.5124420357282755
SEND_VAL ASSIGN,8.25661354524448
SEND_VAL ASSIGN_DIM,10.237615014111064
SEND_VAL BEGIN_SILENCE,5.082879376041051
SEND_VAL BIND_LEXICAL,9.139002725442953
SEND_VAL BOOL,10.93076219467101
SEND_VAL BOOL_NOT,7.960347729101308
SEND_VAL BW_AND,10.93076219467101
SEND_VAL BW_OR,10.525297086562844
SEND_VAL CAST,6.555005173010723
SEND_VAL CHECK_FUNC_ARG,6.494010660307881
SEND_VAL CONCAT,4.422738491949275
SEND_VAL COUNT,6.430952524340744
SEND_VAL DEFINED,10.525297086562844
SEND_VAL DIV,5.724012021648463
SEND_VAL DO_FCALL,3.805881436700225
SEND_VAL DO_ICALL,2.252556207407068
SEND_VAL END_SILENCE,7.935029921117017
SEND_VAL FETCH_CONSTANT,5.705015520957808
SEND_VAL FETCH_DIM_IS,10.93076219467101
SEND_VAL FETCH_DIM_R,4.244277222621401
SEND_VAL FETCH_DIM_W,10.93076219467101
SEND_VAL FETCH_IS,6.305789381386738
SEND_VAL FETCH_OBJ_IS,9.544467833551119
SEND_VAL FETCH_OBJ_R,4.744553570770515
SEND_VAL FETCH_OBJ_W,9.832149906002899
SEND_VAL FETCH_R,4.111838129395487
SEND_VAL FETCH_THIS,7.4967749901858625
SEND_VAL FETCH_W,7.580858107396404
SEND_VAL GET_CLASS,10.525297086562844
SEND_VAL INIT_ARRAY,6.861735440433198
SEND_VAL INIT_FCALL,3.8440242601604315
SEND_VAL IS_EQUAL,7.529564813008854
SEND_VAL IS_IDENTICAL,9.544467833551119
SEND_VAL IS_NOT_EQUAL,8.405033550362752
SEND_VAL IS_SMALLER,10.014471462796854
SEND_VAL JMPNZ_EX,8.189922170745808
SEND_VAL JMPZ,6.074833290335734
SEND_VAL JMPZ_EX,9.544467833551119
SEND_VAL JMP_FRAMELESS,10.93076219467101
SEND_VAL MOD,8.915859174128745
SEND_VAL MUL,7.0087888583896945
SEND_VAL NEW,10.525297086562844
SEND_VAL NOP,6.267323100558942
SEND_VAL OFF,10.93076219467101
SEND_VAL OP_DATA,6.160077570205344
SEND_VAL POST_DEC_OBJ,10.93076219467101
SEND_VAL POST_INC,9.226014102432584
SEND_VAL PRE_INC,10.525297086562844
SEND_VAL PRE_INC_OBJ,10.93076219467101
SEND_VAL QM_ASSIGN,10.93076219467101
SEND_VAL RETURN,10.93076219467101
SEND_VAL ROPE_INIT,5.957482687118522
SEND_VAL SEND_REF,4.7171545965824
SEND_VAL SEND_VAL,3.0490134736864274
SEND_VAL SEND_VAL_EX,6.122651164686227
SEND_VAL SEND_VAR,3.252898693992798
SEND_VAL SEND_VAR_EX,6.3821623601713116
SEND_VAL SL,9.832149906002899
SEND_VAL SR,9.832149906002899
SEND_VAL STRLEN,5.689015179611366
SEND_VAL SUB,6.613274081134699
SEND_VAL TYPE_CHECK,8.57938693750753
SEND_VAL_EX ADD,6.8447858821194245
SEND_VAL_EX ASSIGN,7.480774648839422
SEND_VAL_EX BEGIN_SILENCE,5.668072005766123
SEND_VAL_EX BIND_LEXICAL,7.146572560752747
SEND_VAL_EX BOOL,10.525297086562844
SEND_VAL_EX BOOL_NOT,7.795267978741859
SEND_VAL_EX BW_AND,10.014471462796854
SEND_VAL_EX BW_OR,8.851320652991173
SEND_VAL_EX BW_XOR,10.93076219467101
SEND_VAL_EX CAST,6.350909816667207
SEND_VAL_EX CHECK_FUNC_ARG,3.4330004940484398
